ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
237399,variable,,Okami / 狼 Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nOkami is Japanese for 'great spirit' or 'great deity', but can also be translated as 'wolf'. This image is a tribute to Amaterasu, the Japanese goddess of the sun and the universe, who's name means 'shining in heaven'.","[et_pb_section fb_built=""1"" _builder_version=""3.22"" custom_padding=""0px||||false|false""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb _builder_version=""3.0.47""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""3.0.47""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""3.0.47""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""3.0.47""][/et_pb_wc_title][et_pb_wc_rating _builder_version=""3.0.47""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""3.0.47""][/et_pb_wc_price][et_pb_wc_description _builder_version=""3.0.47""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""3.0.47""][/et_pb_wc_add_to_cart][et_pb_wc_meta _builder_version=""3.0.47""][/et_pb_wc_meta][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_tabs _builder_version=""3.0.47""] [/et_pb_wc_tabs][et_pb_wc_upsells _builder_version=""3.0.47""][/et_pb_wc_upsells][et_pb_wc_related_products _builder_version=""3.0.47""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" admin_label=""section"" _builder_version=""3.22""][et_pb_row admin_label=""row"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/okami-24x36-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/okami-18x26-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/hero-banner.jpg",,,,,,,,,55,size,"11x17"" Paper Print, 18x26"" Stretched Canvas, 24x36"" Stretched Canvas",1,1,,,,,
237400,simple,BND-SKL-BLU-WHT,Skull And Keybones Bandana - Baby Blue and White,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\nThis design features skulls and crossed keys embedded in ornamental designs.",,,,taxable,,1,5,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Skull-and-Keybones-Bandana-–-Baby-Blue-and-White.png,,,,,,,,,296,,,,,,,,,
237401,simple,BND-UNI-BLK-TEL,Unicorn Bandana - Black and Teal,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\n<p class=""p1""><span class=""s1"">This design features elegant, flowing design motifs, unicorns and a goddess of good fortune</span></p>",,,,taxable,,1,8,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Unicorn-Bandana-–-Black-and-Teal.png,,,,,,,,,304,,,,,,,,,
237402,simple,BND-SKL-BLK-GLD,Skull and Keybones Bandana - Black and Gold,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable
\n<span class=""s2"">— </span><span class=""s3"">Gold ink </span>contains lustrous metallic pigment</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\nThis design features skulls and crossed keys embedded in ornamental designs.
\n
\n&nbsp;",,,,taxable,,0,0,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Skull-and-Keybones-Bandana-–-Black-and-Gold.png,,,,,,,,,235,,,,,,,,,
237413,simple,BND-SKL-BLK-WHT,Skull and Keybones Bandana - Black and White,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\nThis design features skulls and crossed keys embedded in ornamental designs.",,,,taxable,,1,4,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Skull-and-Keybones-Bandana-–-Black-and-White.png,,,,,,,,,236,,,,,,,,,
237414,simple,BND-SKL-BLK-SIL,Skull and Keybones Bandana - Black and Silver,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Soft and comfortable cotton
\n</span><span class=""s1"">— Original screen printed designs
\n</span><span class=""s1""><span class=""s2"">— </span><span class=""s3"">Silver ink </span>contains lustrous metallic pigment</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— 21"" × 21"" in / 54 × 54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\nThis design features skulls and crossed keys embedded in ornamental designs.",,,,taxable,,0,0,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Skull-and-Keybones-Bandana-–-Black-and-Silver.png,,,,,,,,,252,,,,,,,,,
237415,simple,BND-SKL-BLK-RED,Skull and Keybones Bandana - Black and Red,1,0,visible,"<p class=""p1""><span class=""s1""><b>FEATURES</b>
\n— Made in Indonesia
\n</span><span class=""s1"">— 100% Cotton | Soft and Comfortable</span><span class=""s1"">
\n</span></p>
\n<p class=""p4""><span class=""s1""><b>SIZE</b>
\n— </span><span class=""s1"">21x21 in | 54×54 cm</span></p>
\n<p class=""p4""><span class=""s1""><b>NOTE</b>
\n— Care Instructions: Hand Wash, Cool Water, Hang to Dry
\n</span><span class=""s4"">— </span><span class=""s3"">Due to the handmade nature of this item, ink colours may vary slightly</span></p>
\nThis design features skulls and crossed keys embedded in ornamental designs.",,,,taxable,,1,2,,0,0,0.13,9.84,6.69,.9,0,,,40,Accessories > Bandanas,,Bandana Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2020/08/Skull-and-Keybones-Bandana-–-Black-and-Red.png,,,,,,,,,282,,,,,,,,,
237416,variable,,Noctua Canvas,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\n'Quand le hibou chante, La nuit est silence.' ~ Charles de Leusse",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,Canvas Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/noctua-14x24-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/noctua.jpg",,,,,,,,,253,size,"11x17"" Paper Print, 14x24"" Stretched Canvas, 16x24"" Stretched Canvas",0,1,,,,,
237417,variable,,Chrome Wolf,1,0,visible,"&nbsp;
\n
\n<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>PAPER / GICLEE PRINTS</strong>
\n— Printed on archival glossy paper
\n
\n<strong>NOTE</strong>
\n— All of our products are dispatched within 3 business days
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nThe Guide / Seeker of Truth / <span class=""s2"">Aspects &gt;&gt;&gt; Intellect, Freedom, Awareness</span>","[et_pb_section fb_built=""1"" fullwidth=""on"" _builder_version=""4.0.6""][et_pb_fullwidth_menu menu_id=""361"" menu_style=""centered"" fullwidth_menu=""on"" disabled_on=""on|on|off"" _builder_version=""4.0.6"" menu_font=""|||on|||||"" menu_font_size=""15px"" menu_letter_spacing=""3px"" max_width=""100%"" min_height=""67px"" custom_margin=""0px||1px||false|false"" custom_padding=""0px||0px||false|false"" border_width_all=""1px"" border_width_top=""1px"" border_width_bottom=""1px"" locked=""off""][/et_pb_fullwidth_menu][/et_pb_section][et_pb_section fb_built=""1"" inner_shadow=""on"" _builder_version=""4.0.6"" background_color=""#ffffff"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0.47)"" background_color_gradient_direction=""360deg"" background_color_gradient_overlays_image=""on"" background_image=""https://www.mugwortdesigns.com/wp-content/uploads/2019/11/marble-product-below-header-fade-2.jpg"" background_size=""contain"" background_position=""top_center"" custom_margin=""-2px||0px||false|false"" custom_padding=""||0px|||"" border_width_all=""1px"" border_color_all=""#000000"" border_width_all_tablet=""0px"" border_width_all_phone="""" border_width_all_last_edited=""on|phone"" box_shadow_style=""preset6"" box_shadow_color=""#ffffff""][et_pb_row _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||0px||false|false""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_breadcrumb breadcrumb_separator=""|"" _builder_version=""4.0.6"" body_font=""|||on|||||"" body_font_size=""14px"" body_letter_spacing=""2px"" background_color=""rgba(0,0,0,0)"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0)"" background_color_gradient_direction=""90deg"" custom_padding=""0em|0em|0em|1em|false|false""][/et_pb_wc_breadcrumb][et_pb_wc_cart_notice _builder_version=""4.0.6"" body_font=""|||on|||||"" body_font_size=""16px"" body_letter_spacing=""1px"" body_line_height=""1.9em"" custom_padding=""14px||||false|false"" custom_padding_tablet="""" custom_padding_phone=""14px|||11px|false|false"" custom_padding_last_edited=""on|phone"" body_font_size_tablet=""16px"" body_font_size_phone=""14px"" body_font_size_last_edited=""on|tablet"" body_letter_spacing_tablet="""" body_letter_spacing_phone=""0px"" body_letter_spacing_last_edited=""on|phone"" body_line_height_tablet=""1.9em"" body_line_height_phone=""1.3em"" body_line_height_last_edited=""on|tablet""][/et_pb_wc_cart_notice][/et_pb_column][/et_pb_row][et_pb_row column_structure=""1_2,1_2"" _builder_version=""4.0.6"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px||||false|false""][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_images _builder_version=""4.0.6""][/et_pb_wc_images][/et_pb_column][et_pb_column type=""1_2"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_title _builder_version=""4.0.6"" header_font=""|||on|||||"" header_font_size=""28px"" use_background_color_gradient=""on"" background_color_gradient_start=""#ffffff"" background_color_gradient_end=""rgba(255,255,255,0)"" background_color_gradient_direction=""90deg"" custom_margin=""||8px||false|false"" box_shadow_style=""preset1"" box_shadow_horizontal=""-17px"" box_shadow_vertical=""-1px"" box_shadow_blur=""23px"" box_shadow_spread=""5px"" box_shadow_color=""#ffffff""][/et_pb_wc_title][et_pb_divider color=""#d6d6d6"" divider_weight=""2px"" _builder_version=""4.0.6"" custom_margin=""||6px|||""][/et_pb_divider][et_pb_wc_rating _builder_version=""4.0.6"" custom_margin=""0em|0em|0.6em|0em|false|false""][/et_pb_wc_rating][et_pb_wc_price _builder_version=""4.0.6"" body_text_color=""#686868"" body_font_size=""19px"" body_line_height=""1em"" custom_margin=""-17px||4px||false|false"" custom_padding=""0px|||0px|false|false""][/et_pb_wc_price][et_pb_wc_description _builder_version=""4.0.6"" min_height=""322px"" custom_padding=""|6px|||false|false""][/et_pb_wc_description][et_pb_wc_add_to_cart _builder_version=""4.0.6"" body_font=""|700||on|||||""][/et_pb_wc_add_to_cart][et_pb_divider color=""#d6d6d6"" divider_weight=""2px"" _builder_version=""4.0.6"" min_height=""57px"" custom_margin=""||6px|||""][/et_pb_divider][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""4.0.6"" use_background_color_gradient=""on"" background_color_gradient_start=""rgba(255,255,255,0.41)"" background_color_gradient_end=""#ffffff"" background_color_gradient_direction=""360deg"" background_color_gradient_start_position=""44%"" background_color_gradient_end_position=""93%"" background_color_gradient_overlays_image=""on"" background_image=""https://www.mugwortdesigns.com/wp-content/uploads/2019/11/marble-product-below-header-fade-2.jpg"" width=""100%"" max_width=""2560px"" custom_margin=""-366px||||false|false"" custom_padding=""||4px|||"" background_last_edited=""on|desktop"" use_background_color_gradient_tablet=""off"" background_color_gradient_end_tablet=""rgba(255,255,255,0.55)"" background_color_gradient_direction_tablet=""360deg"" background_color_gradient_overlays_image_tablet=""on"" background_enable_image_tablet=""off"" background_enable_image_phone=""off"" parallax_tablet=""on"" background_size_tablet=""initial"" background_position_tablet=""top_center""][et_pb_column type=""4_4"" _builder_version=""4.0.6""][/et_pb_column][/et_pb_row][/et_pb_section][et_pb_section fb_built=""1"" inner_shadow=""on"" _builder_version=""4.0.6"" background_enable_color=""off"" background_color_gradient_direction=""360deg"" background_enable_image=""off"" background_size=""contain"" background_position=""top_center"" custom_margin=""0px||0px||false|false"" custom_padding=""1px||0px|||"" border_color_all=""#d6d6d6"" box_shadow_style=""preset6"" box_shadow_color=""#ffffff""][et_pb_row disabled_on=""on|off|off"" _builder_version=""3.25"" background_size=""initial"" background_position=""top_left"" background_repeat=""repeat"" width=""100%"" custom_padding=""0px|||||""][et_pb_column type=""4_4"" _builder_version=""3.25"" custom_padding=""|||"" custom_padding__hover=""|||""][et_pb_wc_related_products posts_number=""4"" columns_number=""4"" icon_hover_color=""rgba(0,0,0,0.59)"" hover_icon=""%%58%%"" _builder_version=""4.0.6"" title_font=""|||on|||||"" title_text_align=""center"" title_font_size=""18px"" title_letter_spacing=""3px"" title_line_height=""3em"" product_title_font=""|||on|||||"" product_title_text_align=""center"" product_title_font_size=""15px"" product_title_letter_spacing=""1px"" price_text_align=""center"" price_font_size=""12px"" price_line_height=""1em"" custom_margin=""32px||||false|false"" custom_padding=""0px||17px||false|false""][/et_pb_wc_related_products][/et_pb_column][/et_pb_row][et_pb_row _builder_version=""4.0.6""][et_pb_column type=""4_4"" _builder_version=""4.0.6""][et_pb_button button_text=""@ET-DC@eyJkeW5hbWljIjp0cnVlLCJjb250ZW50IjoicG9zdF9jYXRlZ29yaWVzIiwic2V0dGluZ3MiOnsiYmVmb3JlIjoibW9yZSAiLCJhZnRlciI6IiIsImxpbmtfdG9fdGVybV9wYWdlIjoib24iLCJzZXBhcmF0b3IiOiIgfCAiLCJjYXRlZ29yeV90eXBlIjoicHJvZHVjdF9jYXQifX0=@"" button_alignment=""center"" disabled_on=""off|off|off"" _builder_version=""4.0.6"" _dynamic_attributes=""button_text"" custom_button=""on"" button_text_size=""17px"" custom_margin=""-76px||||false|false"" button_text_size_tablet=""16px"" button_text_size_phone="""" button_text_size_last_edited=""on|desktop"" button_text__hover_enabled=""off|desktop""][/et_pb_button][/et_pb_column][/et_pb_row][/et_pb_section]",,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,Canvas Shipping,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/11.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2019/11/chrome-wolf.jpg",,,,,,,,,85,size,"11x17"" Paper Print, 18x26"" Stretched Canvas",0,1,,,,,
237419,variation,CNVS-18X26-CRM-WLF,"Chrome Wolf - 18x26"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,1.75,18,26,1,0,,,280,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/11.jpg,,,id:237417,,,,,,2,size,"18x26"" Stretched Canvas",,1,,,,,
237420,variable,,Abydos Canvas,1,0,visible,"<strong>CANVAS</strong>
\n— Printed on archival ph-neutral canvas using water-based inks to yield maximum colour saturation and longevity
\n— Stretched on 3/4 inch″ stretcher bars
\n
\n<strong>NOTE</strong>
\n— All of our products are dispatched within 3 business days
\n— Please allow 2 - 3 weeks for printing and shipping
\n
\nFor the Ancient Egyptians, Abydos was one of the holiest sites in the world. As the cult centre of the god Osiris and gateway to the underworld (believed to lie under the nearby hills), it was a popular place of pilgrimage and burial. This image is a tribute to the ancient magic and rich culture of Egypt.",,,,taxable,,1,,,0,0,0.25,17,11,0.5,0,,,,"Prints > Canvas, Prints",,,"https://www.mugwortdesigns.com/wp-content/uploads/2018/12/abydos-32x14-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/abydos-24x10-canvas.jpg, https://www.mugwortdesigns.com/wp-content/uploads/2018/12/abydos-11x17.jpg",,,,,,,,,259,size,"11x17"" Paper Print, 24x10"" Stretched Canvas, 32x14"" Stretched Canvas, Choose An Option",0,1,Choose An Option,,,,
237421,variation,CNVS-32x14-ABY-DOS,"Abydos Canvas - 32x14"" Stretched Canvas",1,0,visible,,,,,taxable,parent,1,,,0,0,1.12,32,14,1,0,,,280,,,Canvas Shipping,https://www.mugwortdesigns.com/wp-content/uploads/2018/12/abydos-32x14-canvas.jpg,,,id:237420,,,,,,2,size,"32x14"" Stretched Canvas",,1,,,,,
